72:32:b1:3e:1a:b8,60:32:b1:3e:1a:b8,60:32:b1:3e:1a:b7,38:17:c3:1f:00:a2,38:17:c3:1f:00:a1,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,44:48:c1:91:d0:04,a8:bd:27:4c:aa:83,20:a6:cd:42:0a:c3,b4:5d:50:e1:96:42,b4:5d:50:e1:96:40,9c:d6:43:60:92:e0,b4:5d:50:e1:96:43,20:a6:cd:42:0a:c0,44:48:c1:91:d0:02,44:48:c1:91:d0:01,44:48:c1:91:d0:12,20:a6:cd:42:0a:c2,20:a6:cd:42:0a:c1,44:48:c1:91:d0:00,38:17:c3:1f:14:02,44:48:c1:91:d0:10,44:48:c1:91:d0:11,38:17:c3:1f:14:01,38:17:c3:1f:14:00,44:48:c1:91:d0:14,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d1,20:a6:cd:42:0a:d0,44:48:c1:91:95:a3,20:a6:cd:42:0a:d2,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,b4:5d:50:e1:96:51,38:17:c3:1f:09:82,b4:5d:50:e1:96:50,38:17:c3:1f:14:11,44:48:c1:91:95:a2,44:48:c1:91:95:b1,a8:bd:27:4c:aa:82,38:17:c3:1f:14:12,38:17:c3:1f:14:10,44:48:c1:91:95:b3,44:48:c1:91:95:b2,44:48:c1:91:95:b0,38:17:c3:1f:09:91,38:17:c3:24:47:52,38:17:c3:24:47:51,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:93,38:17:c3:24:47:50,a8:bd:27:4c:aa:92,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:91,38:17:c3:1f:19:d2,38:17:c3:1f:19:d1,38:17:c3:1f:19:d0,a8:bd:27:4c:aa:90,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:b0,b4:5d:50:e1:96:41,38:17:c3:1f:09:81,38:17:c3:1f:09:80,a8:bd:27:4c:aa:80,38:17:c3:19:45:a1,44:48:c1:91:95:a0,44:48:c1:91:95:a1,38:17:c3:19:45:a2,38:17:c3:19:45:a0,a8:bd:27:4c:aa:81,72:32:b1:3e:1a:b7,38:17:c3:1f:19:c0,20:a6:cd:42:13:e1,20:a6:cd:42:13:e0,44:48:c1:91:aa:20,44:48:c1:91:aa:22,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f0,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f1,38:17:c3:19:d7:60,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:36:30,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:13,80:8d:b7:55:3a:50,80:8d:b7:55:25:e0,80:8d:b7:55:25:e1,80:8d:b7:55:35:03,80:8d:b7:55:35:10,66:2a:2f:53:7c:99,80:8d:b7:55:25:e2,ea:9e:b4:53:24:54,80:8d:b7:55:35:12,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:51,80:8d:b7:55:3a:42,80:8d:b7:55:35:00,80:8d:b7:55:3a:52,b0:be:76:f8:30:5e,38:17:c3:19:71:90,68:ff:7b:e4:af:39,80:8d:b7:55:3a:40,80:8d:b7:55:3a:41,38:17:c3:1e:ff:10,38:17:c3:19:71:81,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,20:a6:cd:50:24:a0,38:17:c3:1e:ff:00,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,20:a6:cd:50:24:a1,80:8d:b7:55:29:d0,80:8d:b7:55:39:c2,80:8d:b7:55:29:d2,20:a6:cd:50:24:a2,80:8d:b7:55:39:d1,80:8d:b7:55:39:d0,80:8d:b7:55:39:d2,80:8d:b7:55:29:c2,80:8d:b7:55:29:d1,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:c0,20:a6:cd:50:24:b0,80:8d:b7:55:29:c1,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:22:21,38:17:c3:1f:22:20,38:17:c3:1f:22:22,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,x,y,label
-100,-100,-100,-88,-100,-86,-74,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-58,-100,-100,-100,-100,-58,-58,-100,-100,-79,-100,-100,-57,-58,-57,-100,-79,-78,-78,-78,-82,-82,-100,-100,-79,-83,-91,-84,-87,-83,-82,-81,-83,-82,-78,-100,-82,-87,-100,-100,-77,-78,-100,-100,-100,-83,-100,-81,-82,-79,-86,-87,-79,-84,-87,-85,-79,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-84,-81,-86,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-59,-100,-60,-100,-100,-100,-100,-60,-60,-100,-100,-79,-100,-100,-58,-58,-57,-100,-77,-78,-78,-78,-82,-82,-100,-83,-81,-83,-91,-82,-84,-83,-83,-100,-87,-82,-78,-100,-82,-87,-100,-100,-77,-78,-82,-100,-82,-81,-100,-100,-100,-100,-100,-100,-79,-84,-100,-84,-79,-100,-100,-100,-100,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-84,-81,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-60,-100,-100,-100,-100,-59,-58,-100,-100,-79,-100,-100,-58,-58,-57,-100,-78,-78,-78,-78,-83,-82,-100,-83,-81,-83,-88,-82,-100,-83,-83,-100,-87,-82,-78,-87,-82,-100,-100,-100,-100,-78,-82,-100,-82,-81,-79,-100,-100,-85,-100,-100,-79,-84,-100,-84,-80,-100,-100,-100,-100,-84,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,826,175,39
-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-46,-100,-100,-100,-100,-46,-47,-100,-100,-100,-100,-100,-62,-60,-61,-100,-81,-81,-82,-82,-87,-84,-100,-83,-83,-90,-87,-87,-100,-89,-88,-83,-100,-83,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-77,-78,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-80,-100,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-46,-100,-100,-100,-100,-46,-47,-100,-100,-81,-100,-100,-58,-59,-57,-100,-81,-82,-82,-82,-87,-83,-84,-83,-83,-87,-87,-83,-88,-88,-88,-83,-100,-83,-84,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-77,-100,-100,-75,-84,-100,-83,-75,-100,-100,-100,-100,-82,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-80,-81,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-47,-100,-100,-100,-100,-48,-47,-100,-100,-81,-100,-100,-58,-59,-58,-100,-81,-81,-81,-82,-84,-83,-84,-83,-86,-85,-89,-83,-87,-85,-84,-100,-100,-83,-84,-100,-85,-100,-100,-100,-100,-100,-80,-100,-80,-80,-76,-77,-77,-74,-100,-100,-75,-83,-100,-83,-75,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-80,-81,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-47,-100,-100,-100,-100,-47,-46,-100,-100,-81,-100,-100,-54,-54,-54,-100,-81,-81,-81,-82,-84,-85,-100,-100,-83,-84,-88,-82,-100,-84,-83,-100,-100,-86,-100,-100,-85,-100,-100,-100,-100,-100,-79,-100,-78,-79,-76,-100,-78,-74,-100,-100,-77,-83,-100,-84,-75,-100,-100,-100,-82,-83,-100,-100,-82,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-82,-81,-81,-73,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-47,-100,-100,-100,-100,-47,-46,-100,-100,-76,-100,-100,-52,-53,-52,-100,-81,-81,-81,-81,-84,-85,-100,-85,-83,-84,-88,-84,-100,-84,-83,-83,-84,-85,-79,-84,-85,-100,-100,-100,-79,-79,-79,-100,-78,-79,-77,-80,-78,-100,-100,-100,-77,-83,-87,-84,-77,-100,-100,-100,-82,-83,-100,-100,-82,-91,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-82,-81,-81,-73,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-47,-100,-100,-100,-100,-47,-47,-100,-100,-79,-100,-100,-52,-52,-52,-100,-80,-81,-81,-81,-84,-85,-86,-85,-100,-84,-90,-84,-90,-84,-84,-83,-84,-85,-78,-84,-85,-100,-100,-100,-78,-78,-100,-100,-100,-100,-77,-80,-80,-80,-100,-100,-77,-85,-87,-85,-77,-100,-100,-100,-82,-85,-100,-100,-82,-93,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,843,175,40
-100,-100,-100,-100,-100,-100,-74,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-55,-100,-100,-100,-100,-55,-55,-100,-100,-79,-100,-100,-58,-58,-59,-100,-83,-84,-83,-83,-84,-83,-100,-100,-83,-85,-86,-100,-87,-84,-84,-84,-86,-84,-80,-100,-85,-100,-100,-90,-78,-82,-78,-100,-77,-76,-71,-100,-100,-100,-85,-100,-72,-86,-100,-84,-72,-100,-100,-100,-100,-84,-93,-100,-100,-91,-100,-90,-92,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-75,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-45,-100,-60,-100,-100,-100,-100,-60,-59,-100,-100,-78,-100,-100,-60,-60,-60,-100,-86,-84,-85,-83,-84,-83,-79,-77,-83,-85,-85,-78,-100,-84,-84,-84,-100,-84,-83,-100,-85,-88,-100,-100,-84,-82,-100,-100,-100,-76,-71,-78,-78,-77,-100,-100,-72,-86,-100,-86,-72,-100,-100,-100,-100,-85,-93,-100,-100,-89,-100,-88,-92,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-83,-83,-83,-75,-76,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-61,-100,-100,-100,-100,-61,-61,-100,-100,-78,-100,-100,-62,-62,-60,-100,-85,-84,-85,-84,-84,-87,-79,-77,-100,-85,-85,-78,-100,-85,-84,-100,-100,-88,-84,-100,-88,-88,-100,-100,-84,-100,-100,-100,-100,-100,-70,-76,-75,-74,-100,-100,-71,-82,-100,-82,-71,-100,-100,-100,-81,-81,-100,-100,-100,-90,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-82,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-42,-100,-61,-100,-100,-100,-100,-61,-61,-100,-100,-78,-100,-100,-61,-61,-60,-100,-85,-84,-84,-84,-84,-88,-80,-100,-82,-84,-87,-100,-89,-85,-84,-83,-100,-87,-84,-100,-88,-88,-100,-100,-100,-100,-75,-100,-75,-75,-72,-76,-78,-74,-100,-100,-72,-82,-100,-82,-72,-100,-100,-100,-79,-81,-100,-100,-81,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-82,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-61,-100,-100,-100,-100,-61,-61,-100,-100,-77,-100,-100,-60,-60,-60,-100,-83,-83,-83,-82,-83,-89,-80,-100,-82,-83,-85,-100,-100,-82,-83,-83,-83,-90,-100,-83,-88,-90,-100,-100,-100,-83,-74,-100,-73,-73,-73,-77,-77,-77,-86,-100,-72,-100,-100,-100,-72,-100,-100,-100,-80,-100,-100,-100,-81,-90,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-84,-86,-75,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-46,-100,-60,-100,-100,-100,-100,-58,-60,-100,-100,-77,-100,-100,-60,-60,-60,-100,-83,-83,-83,-82,-83,-87,-100,-100,-80,-83,-87,-100,-87,-82,-83,-83,-83,-86,-84,-83,-87,-90,-100,-100,-100,-83,-74,-100,-73,-73,-74,-77,-78,-77,-86,-100,-75,-100,-87,-100,-73,-100,-100,-100,-81,-100,-100,-100,-100,-90,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,860,175,41
-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-62,-100,-100,-100,-100,-61,-61,-100,-100,-100,-100,-100,-57,-58,-58,-100,-79,-79,-79,-78,-85,-100,-100,-100,-82,-85,-89,-100,-89,-86,-86,-83,-83,-100,-78,-83,-100,-88,-100,-87,-100,-79,-82,-100,-82,-81,-73,-100,-100,-73,-100,-87,-75,-83,-100,-82,-76,-100,-100,-100,-100,-83,-100,-100,-100,-87,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-100,-62,-100,-100,-100,-100,-61,-61,-100,-100,-81,-100,-100,-57,-57,-58,-100,-83,-82,-83,-82,-85,-83,-83,-84,-82,-85,-89,-83,-89,-86,-86,-83,-83,-83,-78,-83,-84,-88,-100,-83,-100,-79,-82,-100,-82,-81,-75,-73,-74,-73,-85,-87,-75,-83,-86,-82,-76,-100,-100,-100,-100,-83,-100,-100,-100,-86,-100,-87,-87,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-100,-62,-100,-100,-100,-100,-61,-61,-100,-100,-77,-100,-100,-54,-56,-56,-100,-83,-83,-83,-83,-89,-84,-83,-84,-79,-89,-100,-79,-90,-88,-89,-84,-83,-84,-79,-83,-84,-89,-100,-83,-100,-79,-100,-100,-100,-100,-75,-73,-72,-72,-86,-86,-75,-85,-86,-84,-100,-100,-100,-100,-84,-85,-100,-100,-85,-86,-86,-87,-87,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-77,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-55,-100,-62,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-100,-58,-57,-57,-100,-83,-83,-83,-82,-89,-85,-79,-78,-80,-89,-89,-79,-91,-88,-89,-84,-84,-85,-79,-85,-85,-89,-100,-88,-100,-79,-72,-100,-100,-100,-75,-74,-72,-72,-86,-87,-76,-85,-87,-84,-74,-100,-100,-100,-84,-85,-100,-100,-85,-91,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-78,-75,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-44,-100,-62,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-100,-57,-57,-57,-100,-83,-83,-83,-82,-89,-85,-80,-79,-80,-89,-87,-79,-87,-100,-90,-84,-84,-85,-79,-84,-85,-100,-100,-88,-100,-100,-72,-100,-100,-100,-75,-71,-72,-72,-100,-87,-76,-100,-87,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-100,-100,-100,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-62,-100,-100,-100,-100,-62,-62,-100,-100,-77,-100,-100,-57,-57,-57,-100,-83,-83,-83,-82,-89,-85,-79,-80,-80,-89,-89,-79,-100,-100,-90,-84,-84,-86,-79,-84,-85,-91,-100,-83,-100,-100,-100,-100,-100,-100,-75,-72,-72,-72,-100,-100,-75,-100,-100,-85,-74,-100,-100,-100,-100,-86,-100,-100,-100,-91,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,877,175,42
-100,-100,-100,-80,-81,-80,-75,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-62,-100,-100,-100,-100,-61,-62,-100,-100,-77,-100,-100,-62,-63,-63,-100,-80,-79,-80,-80,-83,-81,-78,-79,-80,-83,-87,-78,-84,-82,-83,-79,-81,-82,-77,-100,-82,-88,-100,-100,-77,-82,-74,-100,-74,-74,-68,-72,-74,-73,-100,-90,-69,-83,-100,-83,-68,-100,-100,-100,-100,-83,-100,-87,-77,-88,-100,-89,-89,-86,-86,-87,-89,-89,-100,-100,894,175,43
-100,-100,-100,-80,-81,-80,-75,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-62,-100,-100,-100,-100,-63,-63,-100,-100,-77,-100,-100,-62,-63,-63,-100,-82,-82,-83,-81,-83,-81,-100,-79,-80,-83,-87,-78,-100,-82,-82,-79,-81,-82,-78,-100,-81,-87,-100,-87,-78,-79,-74,-100,-74,-74,-68,-75,-74,-73,-100,-100,-68,-80,-100,-80,-68,-100,-100,-100,-82,-79,-100,-87,-83,-88,-83,-89,-89,-100,-100,-100,-100,-89,-100,-100,894,175,43
