b0:be:76:f8:30:5e,80:8d:b7:55:39:d1,80:8d:b7:55:39:d2,b8:27:eb:9f:6b:77,80:8d:b7:55:35:13,80:8d:b7:55:39:c1,80:8d:b7:55:35:11,80:8d:b7:55:25:f2,80:8d:b7:55:25:f1,80:8d:b7:55:25:f3,80:8d:b7:55:39:c2,44:48:c1:a5:82:32,44:48:c1:a5:82:31,ea:9e:b4:53:24:54,80:8d:b7:55:35:03,80:8d:b7:55:25:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:35:01,80:8d:b7:55:39:d0,80:8d:b7:55:35:10,80:8d:b7:55:25:f0,00:4e:35:df:06:52,44:48:c1:a5:82:30,38:17:c3:19:d7:70,80:8d:b7:55:3a:50,80:8d:b7:55:3a:51,80:8d:b7:55:3a:52,38:17:c3:1f:0e:11,38:17:c3:1f:0e:12,38:17:c3:1f:01:82,20:a6:cd:50:24:b1,20:a6:cd:50:24:b2,ac:e2:d3:c4:08:e6,80:8d:b7:55:39:c0,38:17:c3:1f:0e:10,20:a6:cd:50:24:b0,80:8d:b7:55:35:12,38:17:c3:1f:0e:02,38:17:c3:1f:0e:01,38:17:c3:1f:01:91,38:17:c3:1f:01:92,38:17:c3:1f:01:81,38:17:c3:1e:ff:11,38:17:c3:1e:ff:12,38:17:c3:19:45:b2,60:32:b1:3e:1a:b7,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,72:32:b1:3e:1a:b8,38:17:c3:1f:0e:00,38:17:c3:1f:01:90,38:17:c3:1f:01:80,38:17:c3:1e:ff:10,38:17:c3:1e:ff:00,38:17:c3:19:45:a0,00:4e:35:df:06:51,80:8d:b7:55:3a:41,00:4e:35:df:06:50,00:4e:35:df:06:41,00:4e:35:de:e1:11,00:4e:35:df:06:40,60:32:b1:3e:1a:b8,38:17:c3:19:45:a2,b4:5d:50:e1:92:33,38:17:c3:19:45:a1,b4:5d:50:e1:92:23,38:17:c3:1f:09:83,00:4e:35:df:06:42,00:4e:35:de:e1:12,b4:5d:50:e1:92:31,66:2a:2f:53:7c:99,80:8d:b7:55:35:02,44:48:c1:a5:82:21,38:17:c3:19:d7:61,44:48:c1:a5:82:22,38:17:c3:19:d7:62,00:4e:35:de:e1:10,20:a6:cd:42:0b:e3,80:8d:b7:55:35:00,38:17:c3:19:d7:60,44:48:c1:a5:82:20,80:8d:b7:55:3a:42,38:17:c3:19:45:b1,68:ff:7b:e4:af:39,38:17:c3:19:45:b0,80:8d:b7:55:25:e1,72:32:b1:3e:1a:b7,80:8d:b7:55:25:e2,68:ff:7b:e4:af:38,80:8d:b7:55:25:e0,38:17:c3:19:55:41,80:8d:b7:55:3a:40,20:a6:cd:50:24:a0,38:17:c3:19:55:51,38:17:c3:19:55:50,20:a6:cd:50:24:a2,20:a6:cd:50:24:a1,38:17:c3:1f:09:90,38:17:c3:19:71:91,38:17:c3:19:71:92,38:17:c3:19:71:90,b4:5d:50:e1:96:53,38:17:c3:1f:22:30,b4:5d:50:e1:96:50,38:17:c3:19:55:42,38:17:c3:19:55:40,38:17:c3:19:55:52,38:17:c3:1f:08:50,38:17:c3:1f:22:31,38:17:c3:1f:09:93,b4:5d:50:e1:92:30,b4:5d:50:e1:92:32,b4:5d:50:e1:96:51,b4:5d:50:e1:96:43,00:4e:35:de:e1:02,00:4e:35:de:e1:01,00:4e:35:de:e1:00,b4:5d:50:e1:92:22,b4:5d:50:e1:92:20,b4:5d:50:e1:92:21,44:48:c1:91:95:b3,44:48:c1:91:95:b2,38:17:c3:1f:08:42,38:17:c3:1f:08:41,38:17:c3:1f:08:40,a8:bd:27:4c:bd:30,a8:bd:27:4c:bd:22,00:4e:35:df:0e:12,00:4e:35:de:d7:53,00:4e:35:de:d7:51,00:4e:35:de:d7:50,00:4e:35:de:d7:52,a8:bd:27:4c:bd:31,00:4e:35:de:d7:40,00:4e:35:de:d7:43,00:4e:35:de:d7:42,a8:bd:27:4c:bd:32,38:17:c3:1f:08:52,38:17:c3:1f:08:51,38:17:c3:1f:22:32,44:48:c1:91:95:b0,38:17:c3:1f:22:22,38:17:c3:19:71:80,00:4e:35:de:d7:41,38:17:c3:19:71:82,38:17:c3:19:71:81,a8:bd:27:4c:bd:20,38:17:c3:19:36:30,38:17:c3:19:36:31,a8:bd:27:4c:bd:21,00:4e:35:df:0e:10,38:17:c3:1f:22:21,00:4e:35:df:0e:11,00:4e:35:df:0e:00,38:17:c3:1e:fc:a1,38:17:c3:1e:fc:b1,38:17:c3:1e:fc:b0,38:17:c3:1e:fc:b2,38:17:c3:1e:fc:a0,00:4e:35:df:0e:01,00:4e:35:df:0e:02,38:17:c3:1e:fc:a2,64:e5:99:c3:13:3c,38:17:c3:24:58:b2,38:17:c3:24:58:b1,38:17:c3:24:58:b0,38:17:c3:24:58:a0,38:17:c3:1b:08:b2,38:17:c3:1b:08:b1,38:17:c3:24:4f:02,38:17:c3:24:4f:10,38:17:c3:1b:08:b0,38:17:c3:24:4f:12,38:17:c3:24:4f:11,38:17:c3:24:4f:01,38:17:c3:24:4f:00,38:17:c3:24:58:a1,38:17:c3:24:58:a2,00:4e:35:df:27:12,x,y,label
-71,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-79,-76,-79,-100,-100,-100,-100,-100,-100,-79,-77,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-64,-84,-100,-100,-100,-100,-56,-100,-92,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-82,-100,-86,-87,-100,-89,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54
-71,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-80,-79,-77,-79,-100,-100,-100,-100,-91,-100,-78,-77,-100,-81,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-64,-84,-100,-100,-100,-100,-56,-100,-92,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-85,-83,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-88,-87,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54
-71,-100,-100,-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-81,-78,-75,-78,-100,-100,-100,-100,-91,-100,-78,-75,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-63,-85,-100,-100,-100,-100,-56,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-63,-100,-100,-100,-83,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54
-70,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-81,-78,-75,-78,-100,-100,-100,-100,-89,-100,-78,-75,-100,-80,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-64,-85,-100,-100,-100,-100,-56,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54
-71,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-82,-100,-83,-78,-75,-79,-100,-100,-100,-100,-89,-100,-78,-76,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-56,-64,-84,-100,-100,-100,-100,-56,-100,-92,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-100,-100,-100,-83,-100,-100,-100,-100,-100,-82,-82,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,317.80000000000007,799.6000000000007,54
-58,-100,-100,-29,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-81,-68,-82,-100,-100,-88,-100,-100,-100,-80,-69,-89,-83,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-62,-71,-78,-100,-100,-100,-100,-62,-86,-90,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,303.6000000000001,799.6000000000007,55
-59,-100,-100,-30,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-78,-72,-69,-81,-100,-100,-88,-100,-90,-100,-81,-69,-89,-83,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-62,-72,-80,-100,-100,-100,-100,-61,-86,-88,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-72,-80,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-86,-86,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-100,-90,303.6000000000001,799.6000000000007,55
-59,-100,-100,-30,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-76,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-81,-69,-76,-100,-100,-89,-100,-90,-100,-81,-69,-89,-80,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-73,-88,-100,-100,-100,-100,-100,-100,-100,-61,-71,-79,-100,-100,-100,-100,-61,-100,-89,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-80,-100,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-83,-100,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-90,303.6000000000001,799.6000000000007,55
-58,-100,-100,-29,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-81,-70,-81,-91,-100,-90,-100,-89,-100,-81,-70,-88,-93,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-88,-100,-100,-100,-100,-100,-100,-100,-62,-71,-83,-100,-100,-100,-100,-62,-100,-89,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-83,-80,-100,-100,-100,-100,-100,-80,-79,-100,-84,-85,-85,-85,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-86,-100,303.6000000000001,799.6000000000007,55
-59,-100,-100,-30,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-78,-81,-70,-80,-91,-100,-89,-100,-90,-100,-81,-70,-88,-85,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-62,-71,-78,-100,-100,-100,-100,-62,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-71,-100,-100,-78,-79,-100,-100,-100,-100,-100,-79,-79,-100,-84,-85,-86,-85,-87,-100,-100,-100,-100,-87,-100,-100,-100,-100,-85,-86,-100,303.6000000000001,799.6000000000007,55
-58,-100,-100,-30,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-81,-70,-81,-100,-100,-89,-100,-88,-100,-81,-70,-90,-84,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-78,-100,-100,-100,-100,-62,-100,-88,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-100,-79,-79,-100,-84,-86,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,303.6000000000001,799.6000000000007,55
-65,-90,-100,-32,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-92,-91,-100,-100,-89,-89,-87,-100,-83,-100,-100,-86,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-80,-66,-80,-100,-100,-81,-100,-82,-100,-80,-66,-82,-86,-87,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-76,-76,-76,-82,-82,-82,-100,-100,-100,-100,-100,-65,-65,-75,-100,-100,-100,-100,-64,-100,-90,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-64,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,289.4000000000001,799.6000000000007,56
-65,-90,-100,-38,-100,-88,-86,-100,-100,-100,-87,-100,-100,-100,-93,-91,-100,-100,-89,-89,-87,-100,-83,-100,-100,-87,-85,-86,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-83,-80,-65,-80,-100,-100,-81,-100,-82,-100,-80,-65,-81,-85,-87,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-100,-100,-76,-76,-76,-82,-82,-82,-100,-100,-100,-100,-100,-69,-66,-75,-100,-100,-100,-100,-69,-100,-92,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-66,-74,-100,-74,-100,-100,-100,-100,-100,-100,-80,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,289.4000000000001,799.6000000000007,56
-65,-100,-100,-38,-86,-88,-100,-100,-100,-100,-87,-100,-100,-100,-93,-100,-100,-100,-100,-100,-86,-100,-85,-100,-100,-86,-86,-85,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-80,-65,-81,-100,-100,-80,-100,-82,-100,-80,-65,-81,-90,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-100,-100,-76,-76,-76,-83,-83,-82,-100,-100,-100,-100,-100,-69,-66,-77,-100,-100,-100,-100,-69,-100,-90,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-66,-77,-100,-77,-78,-100,-100,-100,-100,-100,-80,-100,-100,-82,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,289.4000000000001,799.6000000000007,56
-64,-100,-100,-35,-86,-100,-86,-100,-100,-100,-100,-100,-100,-100,-93,-100,-100,-100,-100,-100,-87,-100,-85,-100,-100,-85,-86,-86,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-86,-80,-67,-80,-100,-100,-81,-100,-85,-100,-80,-67,-81,-90,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-81,-100,-100,-76,-76,-75,-83,-83,-83,-100,-100,-100,-100,-100,-69,-66,-81,-100,-100,-100,-100,-69,-100,-90,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-66,-77,-100,-77,-78,-100,-100,-100,-100,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-86,-100,289.4000000000001,799.6000000000007,56
-64,-100,-100,-37,-85,-100,-85,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-100,-82,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-83,-80,-68,-75,-100,-100,-83,-100,-83,-100,-80,-68,-82,-80,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-76,-76,-76,-83,-83,-84,-100,-100,-100,-100,-100,-70,-66,-76,-100,-100,-100,-100,-70,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-66,-76,-100,-75,-75,-100,-100,-100,-100,-100,-80,-80,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-65,-100,-100,-39,-84,-100,-85,-100,-100,-100,-88,-100,-100,-100,-85,-100,-100,-100,-100,-100,-85,-100,-82,-100,-100,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-82,-80,-68,-81,-100,-100,-83,-100,-82,-100,-80,-68,-83,-86,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-83,-100,-100,-76,-76,-76,-83,-100,-82,-100,-100,-100,-100,-100,-71,-66,-76,-100,-100,-100,-100,-71,-100,-91,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-66,-76,-100,-75,-75,-100,-100,-100,-100,-100,-80,-80,-100,-83,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,289.4000000000001,799.6000000000007,56
-61,-100,-100,-32,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-87,-89,-88,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-76,-65,-76,-100,-100,-77,-100,-83,-100,-75,-65,-77,-81,-87,-100,-100,-100,-100,-64,-100,-86,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-69,-69,-69,-100,-83,-82,-100,-100,-100,-100,-100,-68,-79,-76,-90,-100,-100,-88,-68,-100,-89,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
-67,-100,-100,-32,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-93,-100,-100,-87,-89,-87,-100,-81,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-84,-81,-76,-66,-77,-100,-100,-79,-100,-83,-100,-76,-66,-80,-81,-87,-100,-100,-100,-100,-66,-100,-86,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-69,-69,-69,-81,-83,-82,-100,-100,-100,-100,-100,-70,-81,-74,-90,-100,-100,-88,-70,-100,-88,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-75,-100,-74,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
-67,-100,-100,-32,-85,-87,-85,-100,-100,-100,-86,-100,-100,-100,-86,-93,-100,-100,-100,-100,-84,-100,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-79,-76,-66,-77,-100,-100,-79,-100,-82,-100,-76,-66,-79,-80,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-100,-100,-70,-70,-69,-82,-100,-100,-100,-100,-100,-100,-100,-71,-81,-75,-100,-100,-100,-100,-71,-100,-88,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-81,-74,-100,-75,-78,-100,-100,-100,-100,-100,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,275.2000000000001,799.6000000000007,57
