60:32:b1:3e:1a:b8,20:a6:cd:42:0a:c3,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,20:a6:cd:42:0a:c2,60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,38:17:c3:1f:00:a2,38:17:c3:1f:00:b0,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,b4:5d:50:e1:96:43,44:48:c1:91:d0:14,44:48:c1:91:d0:12,44:48:c1:91:d0:10,38:17:c3:1f:14:00,38:17:c3:1f:14:02,44:48:c1:91:d0:11,b4:5d:50:e1:96:42,38:17:c3:1f:14:12,b4:5d:50:e1:96:51,a8:bd:27:4c:aa:81,20:a6:cd:42:0a:d2,38:17:c3:1f:14:11,38:17:c3:1f:14:10,b4:5d:50:e1:96:50,a8:bd:27:4c:aa:82,20:a6:cd:42:0a:d1,44:48:c1:91:95:a0,9c:d6:43:60:92:e0,38:17:c3:1f:09:83,b4:5d:50:e1:96:53,b4:5d:50:e1:96:52,38:17:c3:1f:09:80,20:a6:cd:42:0a:d3,20:a6:cd:42:0a:d0,a8:bd:27:4c:aa:83,38:17:c3:1f:09:82,44:48:c1:91:95:a1,44:48:c1:91:95:b3,38:17:c3:1f:19:d1,44:48:c1:91:95:b1,44:48:c1:91:95:b0,44:48:c1:91:95:b2,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f0,72:32:b1:3e:1a:b7,38:17:c3:1f:00:a0,44:48:c1:91:d0:02,44:48:c1:91:d0:04,44:48:c1:91:d0:01,44:48:c1:91:d0:00,38:17:c3:1f:14:01,b4:5d:50:e1:96:41,a8:bd:27:4c:aa:80,44:48:c1:91:95:a3,38:17:c3:1f:09:93,38:17:c3:1f:09:92,38:17:c3:1f:09:90,38:17:c3:1f:09:91,38:17:c3:19:45:a1,38:17:c3:19:45:a0,38:17:c3:19:45:a2,a8:bd:27:4c:aa:93,a8:bd:27:4c:aa:90,38:17:c3:19:45:b0,b4:5d:50:e1:96:40,44:48:c1:91:95:a2,38:17:c3:1f:09:81,20:a6:cd:42:13:f1,44:48:c1:91:aa:30,b6:e6:2d:69:d5:58,ac:e2:d3:c4:08:e6,38:17:c3:19:45:b1,a8:bd:27:4c:aa:92,38:17:c3:19:45:b2,a8:bd:27:4c:aa:91,38:17:c3:1f:19:f0,20:a6:cd:42:0b:e3,20:a6:cd:42:0b:e0,38:17:c3:19:d7:70,38:17:c3:19:d7:71,38:17:c3:19:d7:72,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e1,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f0,38:17:c3:19:d7:62,38:17:c3:19:d7:61,38:17:c3:19:d7:60,20:a6:cd:42:0b:f1,20:a6:cd:42:0b:f2,80:8d:b7:55:25:e3,80:8d:b7:55:25:e2,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,66:2a:2f:53:7c:99,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:25:e1,80:8d:b7:55:25:e0,80:8d:b7:55:35:01,80:8d:b7:55:35:13,80:8d:b7:55:35:10,80:8d:b7:55:3a:42,80:8d:b7:55:3a:41,b0:be:76:f8:30:5e,80:8d:b7:55:35:12,80:8d:b7:55:3a:50,80:8d:b7:55:3a:40,80:8d:b7:55:3a:52,80:8d:b7:55:3a:51,80:8d:b7:55:39:c2,38:17:c3:19:71:90,38:17:c3:1e:ff:10,ea:9e:b4:53:24:54,80:8d:b7:55:35:11,80:8d:b7:55:35:02,80:8d:b7:55:35:00,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:71:80,38:17:c3:19:71:82,68:ff:7b:e4:af:39,38:17:c3:19:36:30,38:17:c3:1e:ff:00,38:17:c3:19:36:32,80:8d:b7:55:29:d0,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,20:a6:cd:50:24:a1,20:a6:cd:50:24:a0,80:8d:b7:55:39:c1,80:8d:b7:55:39:c0,80:8d:b7:55:29:d2,80:8d:b7:55:29:d1,20:a6:cd:50:24:a2,80:8d:b7:55:29:c1,80:8d:b7:55:29:c0,00:4e:35:df:06:42,80:8d:b7:55:39:d0,20:a6:cd:50:24:b0,38:17:c3:19:71:92,68:ff:7b:e4:af:38,38:17:c3:1f:22:30,80:8d:b7:55:29:c2,20:a6:cd:50:24:b2,20:a6:cd:50:24:b1,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:02,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:01,x,y,timestamp
-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-93,-100,-59,-59,-59,-100,-100,-100,-100,-56,-57,-56,-100,-100,-83,-100,-83,-83,-78,-100,-83,-84,-79,-81,-79,-86,-85,-88,-100,-100,-86,-86,-100,-86,-86,-85,-100,-76,-83,-88,-81,-80,-76,-77,-100,-100,-100,-100,-77,-100,-85,-78,-100,-76,-77,-100,-100,-85,-85,-76,-100,-100,-100,-100,-91,-100,-100,-100,-100,-91,-89,-100,-100,-100,-100,-100,-100,586,737,2786259549717
-100,-100,-100,-100,-100,-100,-100,-80,-80,-75,-69,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-64,-64,-64,-100,-100,-100,-100,-56,-56,-57,-100,-100,-77,-100,-82,-83,-78,-100,-83,-83,-79,-81,-79,-86,-87,-84,-100,-100,-86,-90,-85,-86,-86,-85,-100,-76,-86,-87,-81,-80,-76,-76,-100,-100,-100,-100,-79,-100,-85,-78,-78,-75,-77,-100,-100,-85,-85,-76,-84,-85,-90,-100,-89,-100,-100,-100,-85,-90,-88,-100,-100,-100,-100,-100,-100,586,737,2788201158414
-100,-100,-100,-100,-100,-100,-100,-80,-80,-71,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-100,-100,-100,-100,-60,-60,-60,-100,-100,-77,-100,-82,-83,-78,-91,-83,-83,-100,-75,-82,-86,-87,-81,-80,-100,-87,-90,-81,-100,-100,-85,-100,-75,-100,-87,-81,-80,-76,-76,-100,-100,-100,-100,-79,-100,-100,-78,-78,-75,-75,-100,-100,-100,-100,-75,-84,-85,-90,-100,-91,-100,-100,-100,-83,-90,-88,-100,-100,-100,-100,-100,-100,586,737,2790227108361
-100,-100,-100,-100,-100,-100,-100,-80,-79,-68,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-100,-100,-100,-60,-60,-60,-100,-100,-79,-79,-86,-85,-81,-91,-85,-85,-79,-78,-82,-86,-87,-80,-80,-100,-87,-90,-81,-100,-100,-100,-100,-75,-100,-87,-81,-82,-76,-76,-100,-100,-100,-100,-79,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-77,-100,-82,-100,-100,-90,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,586,737,2792205601173
-100,-100,-100,-100,-100,-100,-100,-79,-79,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-62,-63,-63,-100,-100,-100,-100,-63,-62,-62,-100,-100,-79,-79,-85,-85,-81,-100,-85,-85,-79,-80,-82,-88,-87,-80,-80,-100,-89,-90,-80,-100,-100,-100,-100,-76,-90,-87,-81,-82,-75,-75,-100,-100,-100,-100,-79,-100,-87,-79,-78,-77,-78,-100,-100,-100,-88,-78,-82,-82,-100,-100,-90,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,586,737,2794157338100
-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-45,-100,-100,-90,-100,-100,-100,-100,-57,-57,-57,-100,-100,-100,-100,-59,-58,-59,-100,-100,-100,-100,-100,-100,-78,-89,-100,-100,-100,-100,-100,-87,-86,-100,-100,-86,-100,-88,-100,-86,-85,-90,-100,-78,-85,-100,-80,-100,-79,-79,-100,-100,-100,-100,-76,-100,-100,-77,-78,-72,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,601,737,2840800509019
-100,-100,-100,-100,-100,-100,-100,-84,-100,-72,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-48,-100,-100,-90,-100,-100,-100,-100,-57,-57,-57,-100,-100,-100,-100,-59,-58,-59,-100,-100,-100,-100,-80,-81,-78,-88,-78,-80,-100,-100,-80,-88,-88,-83,-100,-86,-100,-85,-100,-85,-85,-90,-100,-78,-84,-100,-80,-81,-79,-79,-100,-100,-79,-100,-75,-100,-100,-77,-78,-72,-72,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,601,737,2842579914696
-100,-100,-100,-100,-100,-100,-100,-84,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-56,-57,-56,-100,-100,-100,-100,-60,-59,-59,-100,-100,-100,-81,-80,-81,-75,-86,-80,-80,-80,-80,-80,-87,-88,-83,-100,-86,-88,-85,-100,-83,-84,-100,-100,-100,-85,-88,-80,-81,-100,-100,-100,-100,-79,-100,-75,-100,-84,-77,-77,-73,-73,-100,-100,-84,-84,-73,-100,-100,-100,-100,-88,-100,-100,-91,-100,-88,-100,-100,-100,-100,-100,-100,-100,601,737,2844450374591
-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-56,-56,-56,-100,-100,-100,-100,-60,-59,-59,-100,-100,-78,-78,-80,-81,-75,-86,-80,-80,-80,-80,-80,-87,-88,-83,-100,-86,-87,-84,-100,-83,-84,-100,-100,-100,-100,-87,-80,-81,-100,-100,-100,-100,-100,-100,-75,-100,-84,-77,-77,-72,-73,-100,-100,-84,-84,-73,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-89,-100,-100,-100,-100,-100,-100,601,737,2846393061205
-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-57,-57,-56,-100,-100,-100,-100,-60,-59,-59,-100,-100,-78,-78,-82,-82,-75,-87,-81,-83,-100,-100,-81,-85,-87,-83,-81,-85,-87,-85,-82,-83,-84,-100,-100,-78,-85,-87,-81,-81,-76,-78,-100,-100,-100,-100,-75,-100,-100,-100,-77,-73,-74,-100,-100,-100,-100,-73,-100,-100,-100,-100,-89,-100,-100,-100,-100,-89,-88,-100,-100,-100,-100,-100,-100,601,737,2848282555266
-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-72,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-57,-57,-56,-100,-100,-100,-100,-59,-59,-59,-100,-100,-79,-100,-82,-82,-82,-87,-83,-82,-100,-83,-85,-87,-87,-82,-81,-85,-87,-85,-82,-85,-86,-100,-100,-78,-83,-87,-81,-87,-76,-78,-100,-100,-100,-100,-75,-100,-83,-78,-100,-73,-74,-100,-100,-84,-83,-73,-100,-100,-100,-100,-89,-100,-90,-91,-83,-87,-88,-100,-100,-100,-100,-100,-100,601,737,2850185354484
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-100,-100,-100,-100,-60,-60,-60,-100,-100,-82,-85,-81,-81,-100,-89,-81,-82,-100,-87,-80,-85,-85,-83,-83,-100,-84,-87,-100,-86,-87,-100,-100,-100,-100,-86,-82,-81,-100,-100,-100,-100,-100,-100,-77,-100,-82,-76,-76,-69,-70,-100,-100,-83,-83,-70,-80,-100,-100,-100,-87,-100,-100,-100,-79,-85,-86,-100,-100,-100,-100,-100,-100,616,737,2903842295506
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-61,-60,-60,-100,-100,-100,-100,-60,-60,-60,-100,-100,-82,-85,-81,-81,-100,-90,-81,-82,-100,-87,-79,-85,-85,-83,-82,-100,-84,-87,-100,-87,-87,-100,-100,-100,-85,-86,-79,-80,-100,-100,-100,-100,-100,-100,-77,-100,-82,-78,-76,-71,-70,-100,-100,-83,-83,-70,-78,-100,-100,-100,-87,-100,-100,-100,-79,-85,-86,-100,-100,-100,-100,-100,-100,616,737,2905650494932
-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-61,-60,-60,-100,-100,-100,-100,-61,-61,-62,-100,-100,-100,-100,-81,-82,-100,-90,-81,-82,-100,-100,-79,-85,-85,-100,-82,-100,-85,-87,-100,-86,-87,-100,-100,-100,-100,-84,-79,-80,-100,-100,-100,-100,-100,-100,-79,-100,-82,-78,-79,-71,-72,-100,-100,-83,-83,-71,-78,-78,-100,-100,-85,-100,-100,-100,-79,-85,-87,-100,-100,-100,-100,-100,-100,616,737,2907537200973
-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-100,-100,-100,-100,-61,-61,-62,-100,-100,-100,-100,-80,-81,-100,-100,-81,-82,-100,-100,-80,-85,-85,-100,-100,-100,-85,-87,-100,-86,-88,-100,-100,-73,-85,-84,-79,-80,-72,-73,-100,-100,-100,-100,-78,-100,-82,-78,-78,-72,-72,-100,-100,-82,-82,-71,-78,-78,-100,-100,-85,-100,-100,-100,-79,-85,-85,-100,-100,-100,-100,-100,-100,616,737,2909425856076
-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-100,-100,-100,-100,-61,-61,-60,-100,-100,-100,-100,-80,-81,-100,-100,-81,-82,-100,-100,-80,-85,-85,-83,-84,-100,-85,-87,-84,-86,-87,-100,-100,-71,-100,-84,-78,-80,-72,-72,-100,-100,-100,-100,-78,-100,-82,-78,-77,-72,-72,-100,-100,-82,-82,-71,-78,-78,-100,-100,-86,-100,-100,-100,-78,-87,-85,-100,-100,-100,-100,-100,-100,616,737,2911402911440
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,-100,-100,-100,-100,-62,-61,-60,-100,-100,-100,-100,-80,-79,-100,-100,-80,-100,-100,-100,-100,-85,-85,-83,-84,-100,-84,-87,-84,-86,-86,-100,-100,-71,-100,-84,-79,-79,-72,-72,-100,-100,-100,-100,-78,-100,-83,-79,-77,-71,-72,-100,-100,-82,-82,-72,-78,-78,-100,-100,-86,-100,-100,-100,-78,-87,-85,-88,-100,-100,-100,-100,-100,616,737,2913368515971
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-60,-59,-60,-100,-100,-100,-100,-60,-59,-61,-100,-100,-100,-77,-79,-78,-80,-87,-79,-79,-100,-100,-80,-100,-100,-84,-84,-100,-100,-85,-86,-85,-85,-100,-100,-76,-81,-100,-100,-100,-78,-78,-100,-100,-100,-100,-70,-100,-86,-70,-69,-73,-74,-100,-100,-100,-100,-74,-77,-100,-100,-100,-87,-100,-92,-100,-78,-86,-100,-100,-100,-100,-100,-100,-100,631,737,2959730664807
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-62,-62,-61,-100,-100,-100,-77,-79,-79,-82,-87,-80,-79,-100,-100,-82,-88,-88,-84,-84,-90,-87,-85,-86,-84,-85,-85,-100,-74,-82,-89,-82,-83,-74,-74,-100,-100,-100,-100,-71,-100,-84,-71,-69,-77,-77,-88,-85,-84,-84,-78,-76,-77,-100,-100,-87,-100,-92,-100,-77,-86,-86,-100,-89,-100,-100,-100,-100,631,737,2961531466421
-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-60,-59,-59,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-79,-79,-83,-87,-79,-79,-100,-100,-82,-88,-88,-83,-100,-91,-88,-87,-100,-85,-87,-85,-100,-74,-81,-88,-81,-83,-74,-74,-100,-100,-100,-100,-71,-100,-84,-71,-71,-77,-77,-88,-85,-84,-84,-78,-76,-77,-100,-91,-87,-100,-100,-100,-77,-86,-86,-100,-89,-100,-100,-100,-100,631,737,2963478480066
-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-59,-59,-59,-100,-100,-100,-100,-62,-62,-62,-100,-100,-100,-100,-85,-84,-80,-87,-79,-86,-100,-100,-84,-87,-86,-83,-100,-91,-86,-83,-100,-83,-83,-100,-100,-71,-100,-86,-84,-84,-71,-71,-100,-100,-100,-100,-70,-100,-85,-71,-71,-79,-100,-100,-100,-100,-100,-100,-77,-77,-100,-91,-87,-100,-89,-89,-76,-86,-86,-100,-100,-100,-100,-100,-100,631,737,2965463320638
-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-62,-62,-63,-100,-100,-100,-100,-62,-61,-60,-100,-100,-81,-100,-80,-80,-80,-100,-79,-80,-100,-100,-84,-85,-86,-100,-83,-100,-85,-85,-100,-86,-86,-88,-100,-76,-100,-85,-84,-84,-71,-71,-100,-100,-100,-100,-75,-100,-85,-75,-71,-75,-100,-87,-86,-85,-85,-100,-77,-100,-100,-100,-91,-100,-89,-91,-76,-100,-100,-100,-100,-100,-100,-100,-100,631,737,2967350560533
-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-94,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-62,-62,-61,-100,-100,-100,-100,-62,-61,-60,-100,-100,-77,-100,-77,-77,-84,-85,-78,-78,-100,-100,-79,-84,-84,-85,-83,-90,-83,-86,-84,-86,-86,-88,-100,-76,-87,-83,-100,-100,-71,-71,-100,-100,-100,-100,-72,-100,-85,-72,-73,-79,-82,-87,-86,-85,-85,-81,-79,-78,-100,-100,-87,-100,-100,-91,-78,-87,-87,-100,-100,-100,-100,-100,-100,631,737,2969309816106
-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-64,-63,-63,-100,-100,-100,-100,-69,-69,-69,-100,-100,-100,-100,-80,-82,-100,-92,-81,-81,-100,-100,-83,-84,-84,-100,-100,-85,-83,-85,-100,-85,-85,-100,-100,-72,-83,-84,-85,-84,-100,-69,-100,-100,-100,-100,-71,-100,-100,-72,-71,-100,-79,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,646,737,3023536209679
